geo,TIME_PERIOD,age,births,population,births_per_woman
EA19,2010,Y15,1204,1685571.0,0.0007142980034658878
EA19,2011,Y15,1255,1700056.0,0.0007382109765795951
EA19,2012,Y15,1235,1706244.0,0.0007238120690827338
EA19,2013,Y15,1285,1701935.0,0.0007550229591611901
EA19,2014,Y15,1287,1709151.0,0.0007530054395427906
EA19,2015,Y15,1255,1745064.0,0.0007191713312520343
EA19,2016,Y15,1258,1711616.0,0.0007349779389769668
EA19,2017,Y15,1112,1699392.0,0.0006543516740104697
EA19,2018,Y15,988,1709004.0,0.0005781145041205286
EA19,2019,Y15,944,1720336.0,0.0005487300155318496
EA19,2020,Y15,977,1720051.0,0.0005680064137633128
EA19,2021,Y15,932,1740349.0,0.0005355247711809528
EA19,2022,Y15,901,1750776.0,0.0005146289416807176
EA19,2023,Y15,870,1798071.0,0.0004838518612446338
EA20,2013,Y15,1303,1725056.0,0.000755337797729465
EA20,2014,Y15,1301,1730905.0,0.0007516299276967829
EA20,2015,Y15,1266,1765826.0,0.0007169449311540322
EA20,2016,Y15,1269,1731065.0,0.000733074725674657
EA20,2017,Y15,1123,1718392.0,0.0006535179400276538
EA20,2018,Y15,996,1727611.0,0.0005765186723168584
EA20,2019,Y15,952,1738724.0,0.0005475279572836172
EA20,2020,Y15,987,1739285.0,0.0005674745656979736
EA20,2021,Y15,942,1758717.0,0.0005356177258763064
EA20,2022,Y15,906,1769441.0,0.0005120261144621381
EA20,2023,Y15,876,1817542.0,0.0004819696051040361
EE,1989,Y15,15,10846.0,0.0013829983404019916
EE,1990,Y15,11,10737.0,0.001024494737822483
EE,1991,Y15,11,10983.0,0.0010015478466721297
EE,1992,Y15,14,10759.0,0.0013012361743656475
EE,1993,Y15,8,10452.0,0.0007654037504783774
EE,1994,Y15,17,10032.0,0.0016945773524720893
EE,1995,Y15,16,10080.0,0.0015873015873015873
EE,1996,Y15,17,10112.0,0.0016811708860759494
EE,1997,Y15,13,10229.0,0.0012708964708182619
EE,1998,Y15,10,10592.0,0.0009441087613293052
EE,1999,Y15,8,10638.0,0.0007520210565895845
EE,2000,Y15,11,9850.0,0.001116751269035533
EE,2001,Y15,7,9780.0,0.0007157464212678937
EE,2002,Y15,8,10150.0,0.0007881773399014779
EE,2003,Y15,5,10300.0,0.0004854368932038835
EE,2004,Y15,10,10060.0,0.0009940357852882703
EE,2005,Y15,9,9350.0,0.0009625668449197861
EE,2006,Y15,14,8330.0,0.0016806722689075631
EE,2007,Y15,8,8030.0,0.00099626400996264
EE,2008,Y15,10,6850.0,0.00145985401459854
EE,2009,Y15,5,6530.0,0.0007656967840735069
EE,2010,Y15,2,6210.0,0.00032206119162640903
EE,2011,Y15,1,6140.0,0.00016286644951140066
EE,2012,Y15,1,5692.0,0.00017568517217146873
EE,2013,Y15,7,5527.0,0.0012665098606839153
EE,2014,Y15,4,5690.0,0.00070298769771529
EE,2015,Y15,4,5908.0,0.0006770480704129993
EE,2016,Y15,6,5824.0,0.0010302197802197802
EE,2017,Y15,1,6110.0,0.00016366612111292964
EE,2018,Y15,3,6180.0,0.0004854368932038835
EE,2019,Y15,3,6533.0,0.00045920710240318386
EE,2020,Y15,4,6630.0,0.0006033182503770739
EE,2021,Y15,4,6938.0,0.0005765350245027386
EE,2022,Y15,2,7442.0,0.0002687449610319806
EE,2023,Y15,2,7984.0,0.000250501002004008
EEA30_2007,2006,Y15,3836,2898710.0,0.0013233472820668505
EEA30_2007,2007,Y15,3824,2845785.0,0.001343741709229615
EEA30_2007,2008,Y15,3996,2744769.0,0.0014558602199310762
EEA30_2007,2009,Y15,3928,2666484.0,0.0014731009074121578
EEA30_2007,2010,Y15,3549,2626080.0,0.0013514439773350392
EEA30_2007,2011,Y15,3430,2626179.0,0.001306080050141289
EEA30_2007,2012,Y15,3446,2615049.0,0.0013177573345661974
EEA30_2007,2013,Y15,3410,2592700.0,0.0013152312261349173
EEA30_2007,2015,Y15,3352,2622504.0,0.001278167735873806
EEA30_2007,2016,Y15,3325,2568409.0,0.00129457574708701
EEA30_2007,2017,Y15,2959,2549332.0,0.0011606962137532498
EEA30_2007,2018,Y15,2774,2571630.0,0.0010786932801375004
EEA31,2006,Y15,3859,2923447.0,0.0013200170894153375
EEA31,2007,Y15,3836,2868636.0,0.0013372208952268604
EEA31,2008,Y15,4017,2768436.0,0.0014509997702674001
EEA31,2009,Y15,3948,2690317.0,0.0014674850584522196
EEA31,2010,Y15,3569,2649911.0,0.0013468376862468211
EEA31,2011,Y15,3448,2650827.0,0.0013007261507446545
EEA31,2012,Y15,3465,2639534.0,0.0013127317170379318
EEA31,2013,Y15,3428,2618587.0,0.0013091029627810725
EEA31,2015,Y15,3363,2643324.0,0.0012722617431688284
EEA31,2016,Y15,3336,2587811.0,0.001289120418763194
EEA31,2017,Y15,2970,2568416.0,0.001156354733812591
EEA31,2018,Y15,2782,2590255.0,0.0010740255303049314
EFTA,2000,Y15,21,68467.0,0.00030671710459053266
EFTA,2001,Y15,11,69401.0,0.00015849915707266465
EFTA,2002,Y15,10,70209.0,0.00014243188195245624
EFTA,2003,Y15,12,73876.0,0.00016243434945043046
EFTA,2004,Y15,10,74981.0,0.00013336711967031647
EFTA,2005,Y15,15,76978.0,0.00019486086933929176
EFTA,2006,Y15,16,77000.0,0.0002077922077922078
EFTA,2007,Y15,17,76819.0,0.00022129941811270648
EFTA,2008,Y15,15,75374.0,0.00019900761535808105
EFTA,2009,Y15,11,75168.0,0.0001463388676032354
EFTA,2010,Y15,18,74922.0,0.00024024985985424843
EFTA,2011,Y15,12,76171.0,0.00015754027123183364
EFTA,2012,Y15,10,74740.0,0.0001337971635001338
EFTA,2013,Y15,15,73822.0,0.00020319146054021837
EFTA,2014,Y15,9,74044.0,0.0001215493490357085
EFTA,2015,Y15,15,74524.0,0.0002012774408244324
EFTA,2016,Y15,5,71489.0,6.994083005777113e-05
EFTA,2017,Y15,2,71447.0,2.7992777863311265e-05
EFTA,2018,Y15,5,72088.0,6.935967151259572e-05
EFTA,2019,Y15,7,73431.0,9.532758644169356e-05
EFTA,2020,Y15,2,73452.0,2.722866633992267e-05
EFTA,2021,Y15,5,74643.0,6.698551773106654e-05
EFTA,2022,Y15,3,75471.0,3.975036769090114e-05
EFTA,2023,Y15,7,77719.0,9.006806572395424e-05
EL,1972,Y15,170,68879.0,0.002468096226716416
EL,1973,Y15,200,69670.0,0.002870676044208411
EL,1974,Y15,232,69743.0,0.00332649871671709
EL,1975,Y15,406,71803.0,0.0056543598456888985
EL,1976,Y15,389,65933.0,0.005899928715514234
EL,1977,Y15,434,69618.0,0.0062340199373725185
EL,1978,Y15,446,69618.0,0.006406389152230745
EL,1979,Y15,550,71754.0,0.007665077905064526
EL,1980,Y15,510,74968.0,0.006802902571763953
EL,1981,Y15,461,74197.0,0.006213189212501853
EL,1982,Y15,482,78590.0,0.006133095813716758
EL,1983,Y15,383,73990.0,0.0051763751858359235
EL,1984,Y15,357,71788.0,0.004972975984844264
EL,1985,Y15,314,73900.0,0.004248985115020297
EL,1986,Y15,270,73977.0,0.0036497830406748044
EL,1987,Y15,197,73544.0,0.0026786685521592514
EL,1988,Y15,145,73269.0,0.001979008857770681
EL,1989,Y15,185,73215.0,0.0025268046165403263
EL,1990,Y15,270,73339.0,0.003681533699668662
EL,1991,Y15,150,74993.0,0.0020001866840905153
EL,1992,Y15,96,73218.0,0.0013111529951651234
EL,1993,Y15,110,74192.0,0.0014826396376967867
EL,1994,Y15,125,73793.0,0.0016939276083097314
EL,1995,Y15,93,75612.0,0.001229963497857483
EL,1996,Y15,116,71986.0,0.0016114244436418192
EL,1997,Y15,94,69502.0,0.0013524790653506374
EL,1998,Y15,91,65826.0,0.001382432473490718
EL,1999,Y15,103,62238.0,0.0016549374979915807
EL,2000,Y15,50,60005.0,0.0008332638946754438
EL,2001,Y15,113,57003.0,0.001982351806045296
EL,2002,Y15,94,59305.0,0.0015850265576258325
EL,2003,Y15,108,62318.0,0.0017330466317917776
EL,2004,Y15,104,60724.0,0.0017126671497266319
EL,2005,Y15,111,59822.0,0.001855504663836047
EL,2006,Y15,104,59593.0,0.0017451714127498196
EL,2007,Y15,137,57264.0,0.0023924280525286393
EL,2008,Y15,124,53868.0,0.002301923219722284
EL,2009,Y15,135,54629.0,0.002471214922477073
EL,2010,Y15,134,53284.0,0.0025148262142481795
EL,2011,Y15,126,53341.0,0.002362160439436831
EL,2012,Y15,107,52845.0,0.002024789478664017
EL,2013,Y15,119,52620.0,0.0022614975294564803
EL,2014,Y15,139,52488.0,0.0026482243560432862
EL,2015,Y15,120,52248.0,0.0022967386311437757
EL,2016,Y15,120,51991.0,0.002308091785116655
EL,2017,Y15,102,51763.0,0.001970519483028418
EL,2018,Y15,131,51488.0,0.0025442821628340584
EL,2019,Y15,135,51254.0,0.0026339407655987827
EL,2020,Y15,119,51877.0,0.0022938874645796786
EL,2021,Y15,129,53626.0,0.002405549546861597
EL,2022,Y15,145,52294.0,0.002772784640685356
EL,2023,Y15,132,54108.0,0.002439565313816811
ES,1971,Y15,240,276947.0,0.0008665918027637057
ES,1972,Y15,276,293411.0,0.0009406600297875677
ES,1973,Y15,293,297465.0,0.000984989830736389
ES,1974,Y15,348,299912.0,0.001160340366507509
ES,1975,Y15,486,312063.0,0.001557377837167495
ES,1976,Y15,507,303014.0,0.0016731900176229482
ES,1977,Y15,551,309250.0,0.0017817299919159256
ES,1978,Y15,593,319502.0,0.0018560134208862543
ES,1979,Y15,681,332935.0,0.0020454443059456048
ES,1980,Y15,691,325005.0,0.0021261211365978987
ES,1981,Y15,591,329377.0,0.0017942965052204617
ES,1982,Y15,518,324968.0,0.001594003101843874
ES,1983,Y15,505,317381.0,0.0015911475482149216
ES,1984,Y15,559,317152.0,0.0017625618000201796
ES,1985,Y15,413,319831.0,0.0012913069714943204
ES,1986,Y15,328,319320.0,0.0010271827633721658
ES,1987,Y15,286,324874.0,0.000880341301550755
ES,1988,Y15,264,322592.0,0.0008183711933339947
ES,1989,Y15,286,327352.0,0.0008736772648402942
ES,1990,Y15,257,328663.0,0.000781955985310181
ES,1991,Y15,284,327223.0,0.0008679096518276527
ES,1992,Y15,343,314654.0,0.0010900862534720676
ES,1993,Y15,297,310675.0,0.0009559829403717711
ES,1994,Y15,269,295875.0,0.0009091677228559358
ES,1995,Y15,197,284079.0,0.0006934690702234238
ES,1996,Y15,190,269371.0,0.0007053469007428417
ES,1997,Y15,189,258446.0,0.0007312939646966872
ES,1998,Y15,189,243066.0,0.0007775665868529535
ES,1999,Y15,204,235355.0,0.000866775721781989
ES,2000,Y15,203,225967.0,0.0008983612651404851
ES,2001,Y15,222,217081.0,0.0010226597445193268
ES,2002,Y15,225,211980.0,0.0010614208887630909
ES,2003,Y15,272,212281.0,0.001281320513847212
ES,2004,Y15,257,212474.0,0.00120955975789979
ES,2005,Y15,264,210703.0,0.0012529484630024253
ES,2006,Y15,287,209789.0,0.001368041222371049
ES,2007,Y15,296,214695.0,0.0013787000163021962
ES,2008,Y15,319,210498.0,0.0015154538285399386
ES,2009,Y15,242,205145.0,0.001179653415876575
ES,2010,Y15,208,204392.0,0.0010176523542995812
ES,2011,Y15,229,206318.0,0.0011099370874087574
ES,2012,Y15,233,209240.0,0.0011135538138023321
ES,2013,Y15,250,206514.0,0.001210571680370338
ES,2014,Y15,230,213832.0,0.0010756107598488534
ES,2015,Y15,199,217527.0,0.0009148289637608205
ES,2016,Y15,189,219452.0,0.000861236170096422
ES,2017,Y15,194,220706.0,0.0008789973992551176
ES,2018,Y15,159,230828.0,0.0006888245793404613
ES,2019,Y15,173,235036.0,0.0007360574550281659
ES,2020,Y15,132,239874.0,0.0005502889016733786
ES,2021,Y15,116,244441.0,0.00047455214141653814
ES,2022,Y15,136,246477.0,0.0005517756220661563
ES,2023,Y15,146,259775.0,0.0005620248291790973
EU27_2007,2006,Y15,3828,2865381.0,0.0013359479943504896
EU27_2007,2007,Y15,3814,2812855.0,0.001355917741938351
EU27_2007,2008,Y15,3989,2711609.0,0.0014710822983697133
EU27_2007,2009,Y15,3926,2633293.0,0.0014909089113896554
EU27_2007,2010,Y15,3538,2592734.0,0.00136458271461708
EU27_2007,2011,Y15,3425,2592257.0,0.0013212424539696488
EU27_2007,2012,Y15,3444,2581661.0,0.001334024877782172
EU27_2007,2013,Y15,3402,2562592.0,0.0013275620933804523
EU27_2007,2015,Y15,3346,2589090.0,0.0012923459593911374
EU27_2007,2016,Y15,3322,2535986.0,0.001309944140070174
EU27_2007,2017,Y15,2955,2517295.0,0.0011738791043560647
EU27_2007,2018,Y15,2768,2538900.0,0.0010902359289456064
EU27_2020,2006,Y15,3285,2501949.0,0.0013129764035957568
EU27_2020,2007,Y15,3304,2454125.0,0.0013463046910813425
EU27_2020,2008,Y15,3485,2359085.0,0.0014772676694565902
EU27_2020,2009,Y15,3444,2285164.0,0.001507112837415608
EU27_2020,2010,Y15,3047,2248343.0,0.0013552202666586015
EU27_2020,2011,Y15,3053,2245547.0,0.0013595796480768384
EU27_2020,2012,Y15,3053,2236562.0,0.001365041523552667
EU27_2020,2013,Y15,3063,2222378.0,0.001378253384437751
EU27_2020,2014,Y15,3165,2223132.0,0.0014236671506685163
EU27_2020,2015,Y15,3082,2260853.0,0.001363202295770667
EU27_2020,2016,Y15,3085,2213340.0,0.0013938211029484852
EU27_2020,2017,Y15,2791,2194840.0,0.0012716188879371617
EU27_2020,2018,Y15,2629,2206424.0,0.0011915207593826028
EU27_2020,2019,Y15,2648,2223220.0,0.0011910652117199379
EU27_2020,2020,Y15,2594,2238533.0,0.0011587946212988595
EU27_2020,2021,Y15,2445,2260959.0,0.0010813995300224374
EU27_2020,2022,Y15,2419,2288880.0,0.0010568487644612213
EU27_2020,2023,Y15,2227,2360595.0,0.0009434062175002489
EU28,2006,Y15,3851,2890118.0,0.0013324715461444827
EU28,2007,Y15,3826,2835706.0,0.0013492230858911326
EU28,2008,Y15,4010,2735276.0,0.0014660312158626771
EU28,2009,Y15,3946,2657126.0,0.001485063184809452
EU28,2010,Y15,3558,2616565.0,0.0013597980558480297
EU28,2011,Y15,3443,2616905.0,0.001315676342855396
EU28,2012,Y15,3463,2606146.0,0.001328782040607088
EU28,2013,Y15,3420,2585713.0,0.0013226525913742166
EU28,2015,Y15,3357,2609852.0,0.0012862798350251278
EU28,2016,Y15,3333,2555435.0,0.0013042789192446687
EU28,2017,Y15,2966,2536295.0,0.001169422326661528
EU28,2018,Y15,2776,2557507.0,0.0010854320242329738
FI,1960,Y15,23,44388.0,0.0005181580607371361
FI,1961,Y15,26,48945.0,0.0005312084993359894
FI,1962,Y15,29,49295.0,0.000588294958920783
FI,1963,Y15,27,49216.0,0.0005486020806241873
FI,1964,Y15,26,47264.0,0.000550101557210562
FI,1965,Y15,44,45742.0,0.0009619168379170128
FI,1966,Y15,28,43269.0,0.0006471145623887772
FI,1967,Y15,40,44180.0,0.0009053870529651426
FI,1968,Y15,35,42363.0,0.000826192668130208
FI,1969,Y15,32,42438.0,0.0007540411894999765
FI,1970,Y15,50,41251.0,0.001212091828076895
FI,1971,Y15,39,41282.0,0.0009447216704617025
FI,1972,Y15,51,39572.0,0.0012887900535732337
FI,1973,Y15,52,37561.0,0.0013844146854450094
FI,1974,Y15,53,38477.0,0.0013774462666008265
FI,1975,Y15,23,38128.0,0.0006032312211498111
FI,1976,Y15,22,38093.0,0.0005775339301183945
FI,1977,Y15,16,37677.0,0.0004246622607957109
FI,1978,Y15,21,38077.0,0.0005515140373453791
FI,1979,Y15,12,37416.0,0.00032071840923669016
FI,1980,Y15,14,36398.0,0.00038463651849002695
FI,1981,Y15,12,36322.0,0.00033037828313418866
FI,1982,Y15,12,35796.0,0.00033523298692591353
FI,1983,Y15,12,34514.0,0.0003476849973923625
FI,1984,Y15,6,31785.0,0.00018876828692779613
FI,1985,Y15,10,31052.0,0.000322040448280304
FI,1986,Y15,13,30032.0,0.00043287160362280233
FI,1987,Y15,12,28463.0,0.0004215999718933352
FI,1988,Y15,9,27442.0,0.00032796443407914874
FI,1989,Y15,9,30486.0,0.000295217476874631
FI,1990,Y15,9,31672.0,0.00028416266734023745
FI,1991,Y15,13,32537.0,0.0003995451332329348
FI,1992,Y15,5,32226.0,0.00015515422329795818
FI,1993,Y15,10,31604.0,0.0003164156435894191
FI,1994,Y15,4,31733.0,0.00012605174424101093
FI,1995,Y15,6,31430.0,0.00019090041361756284
FI,1996,Y15,12,31764.0,0.00037778617302606723
FI,1997,Y15,6,32763.0,0.0001831334126911455
FI,1998,Y15,8,33274.0,0.00024042796177195408
FI,1999,Y15,8,32552.0,0.0002457606291472106
FI,2000,Y15,12,31396.0,0.0003822142948146261
FI,2001,Y15,8,30289.0,0.0002641222886196309
FI,2002,Y15,8,29917.0,0.0002674064912925761
FI,2003,Y15,8,31684.0,0.0002524933720489837
FI,2004,Y15,8,31654.0,0.0002527326720161749
FI,2005,Y15,8,32632.0,0.00024515812699190976
FI,2006,Y15,6,32604.0,0.0001840264998159735
FI,2007,Y15,8,33056.0,0.0002420135527589545
FI,2008,Y15,7,32288.0,0.000216798810703667
FI,2009,Y15,8,32443.0,0.00024658632062386337
FI,2010,Y15,5,31386.0,0.00015930669725355254
FI,2011,Y15,6,30159.0,0.00019894558838157763
FI,2012,Y15,9,29769.0,0.0003023279250226746
FI,2013,Y15,4,28572.0,0.0001399972000559989
FI,2014,Y15,8,28986.0,0.0002759953080797626
FI,2015,Y15,7,28472.0,0.00024585557740938464
FI,2016,Y15,8,28428.0,0.0002814126917123962
FI,2017,Y15,1,28149.0,3.552524068350563e-05
FI,2018,Y15,0,28967.0,0.0
FI,2019,Y15,2,29381.0,6.807120247779177e-05
FI,2020,Y15,4,29631.0,0.00013499375653876008
FI,2021,Y15,3,30315.0,9.896091044037604e-05
FI,2022,Y15,2,30224.0,6.617257808364214e-05
FI,2023,Y15,2,30749.0,6.50427656183941e-05
FR,1998,Y15,332,379184.0,0.0008755643698046331
FR,1999,Y15,322,386850.0,0.0008323639653612511
FR,2000,Y15,344,391643.0,0.0008783509471636158
FR,2001,Y15,366,399712.0,0.000915659274677768
FR,2002,Y15,314,397439.0,0.0007900583485767627
FR,2003,Y15,336,401057.0,0.000837786150098365
FR,2004,Y15,289,401936.0,0.0007190199434735879
FR,2005,Y15,311,397924.0,0.000781556277078035
FR,2006,Y15,357,393695.0,0.000906793329861949
FR,2007,Y15,295,389353.0,0.0007576672068791045
FR,2008,Y15,286,371583.0,0.0007696799907423106
FR,2009,Y15,306,374346.0,0.0008174255902293601
FR,2010,Y15,305,385023.0,0.0007921604683356579
FR,2011,Y15,300,387443.0,0.0007743074465147131
FR,2012,Y15,315,383480.0,0.0008214248461458224
FR,2013,Y15,328,392459.0,0.000835756091719135
FR,2014,Y15,330,397364.0,0.0008304728158564943
FR,2015,Y15,351,418718.0,0.0008382730142960179
FR,2016,Y15,330,411615.0,0.0008017200539338946
FR,2017,Y15,321,405455.0,0.0007917031483148561
FR,2018,Y15,280,405343.0,0.0006907729996570805
FR,2019,Y15,239,406506.0,0.0005879372014189212
FR,2020,Y15,272,409209.0,0.0006646970130177978
FR,2021,Y15,259,419144.0,0.0006179260588246522
FR,2022,Y15,233,416003.0,0.0005600921147203265
FR,2023,Y15,219,420833.0,0.0005203964517991697
FX,1960,Y15,390,295436.0,0.0013200828605857105
FX,1961,Y15,490,392741.0,0.001247641575491227
FX,1962,Y15,495,411122.0,0.0012040221637372847
FX,1963,Y15,480,419904.0,0.0011431184270690445
FX,1964,Y15,487,421093.0,0.001156514119208821
FX,1965,Y15,480,421816.0,0.0011379369203633812
FX,1966,Y15,491,406455.0,0.0012080058063008204
FX,1967,Y15,451,409810.0,0.001100509992435519
FX,1968,Y15,447,401009.0,0.0011146881990179772
FX,1969,Y15,453,406876.0,0.001113361318927634
FX,1970,Y15,468,405950.0,0.0011528513363714744
FX,1971,Y15,524,407707.0,0.0012852367018471597
FX,1972,Y15,561,411861.0,0.001362110032268168
FX,1973,Y15,519,410918.0,0.0012630257131593164
FX,1974,Y15,549,418344.0,0.0013123171361367678
FX,1975,Y15,474,415243.0,0.0011415002781503842
FX,1976,Y15,417,422912.0,0.0009860207324455207
FX,1977,Y15,421,416546.0,0.0010106926966049368
FX,1978,Y15,398,430298.0,0.0009249403901482228
FX,1979,Y15,358,432396.0,0.0008279447543455536
FX,1980,Y15,367,423912.0,0.0008657457208099794
FX,1981,Y15,344,422705.0,0.0008138063188275511
FX,1982,Y15,354,411606.0,0.0008600457719275229
FX,1983,Y15,314,409898.0,0.0007660442353951471
FX,1984,Y15,340,413074.0,0.0008230970721952967
FX,1985,Y15,295,417443.0,0.0007066833076611657
FX,1986,Y15,320,430512.0,0.0007433009997398446
FX,1987,Y15,286,427892.0,0.0006683929589709552
FX,1988,Y15,224,417715.0,0.0005362507930047999
FX,1989,Y15,259,392280.0,0.0006602426837972877
FX,1990,Y15,205,368372.0,0.0005565026657835014
FX,1991,Y15,203,354972.0,0.0005718760916353966
FX,1992,Y15,208,365078.0,0.0005697412607716707
FX,1993,Y15,195,362887.0,0.0005373573591779259
FX,1994,Y15,189,372275.0,0.0005076892082465919
FX,1995,Y15,198,393671.0,0.0005029580538063509
FX,1996,Y15,190,392207.0,0.0004844380645934417
FX,1997,Y15,200,386902.0,0.0005169267669849212
FX,1998,Y15,196,364641.0,0.0005375149804876578
FX,1999,Y15,183,371837.0,0.000492151130737393
FX,2000,Y15,197,376701.0,0.0005229611814144375
FX,2001,Y15,210,385213.0,0.0005451529413597153
FX,2002,Y15,188,382726.0,0.0004912130349127052
FX,2003,Y15,202,385635.0,0.0005238113760421124
FX,2004,Y15,171,385555.0,0.0004435164892168433
FX,2005,Y15,170,381497.0,0.000445612940599795
FX,2006,Y15,194,377364.0,0.0005140924942495839
FX,2007,Y15,179,373190.0,0.0004796484364532812
FX,2008,Y15,165,355972.0,0.0004635196026653782
FX,2009,Y15,194,358828.0,0.0005406490017501422
FX,2010,Y15,204,369763.0,0.0005517047406041166
FX,2011,Y15,201,372634.0,0.000539403275063467
FX,2012,Y15,219,368272.0,0.0005946691575791806
GE,2014,Y15,65,23399.0,0.002777896491303047
GE,2015,Y15,70,19400.0,0.0036082474226804126
GE,2016,Y15,47,19500.0,0.0024102564102564104
GE,2017,Y15,18,19400.0,0.0009278350515463917
GE,2018,Y15,15,19058.0,0.0007870710462797775
GE,2019,Y15,21,19105.0,0.0010991886940591468
GE,2020,Y15,7,19497.0,0.00035902959429655844
GE,2021,Y15,20,20140.0,0.0009930486593843098
GE,2022,Y15,20,21001.0,0.0009523356030665207
GE,2023,Y15,14,23139.0,0.0006050391114568478
HR,2001,Y15,23,25634.0,0.0008972458453616291
HR,2002,Y15,20,25285.0,0.0007909827961241843
HR,2003,Y15,19,25332.0,0.0007500394757618822
HR,2004,Y15,18,24612.0,0.0007313505607020966
HR,2005,Y15,17,24656.0,0.0006894873458792992
HR,2006,Y15,23,24737.0,0.0009297812992683025
HR,2007,Y15,12,22851.0,0.0005251411316791387
HR,2008,Y15,21,23667.0,0.0008873114463176575
HR,2009,Y15,20,23833.0,0.0008391725758402215
HR,2010,Y15,20,23831.0,0.0008392430028114641
HR,2011,Y15,18,24648.0,0.0007302823758519961
HR,2012,Y15,19,24485.0,0.0007759852971206861
HR,2013,Y15,18,23121.0,0.0007785130400934215
HR,2014,Y15,14,21754.0,0.0006435598050933162
HR,2015,Y15,11,20762.0,0.0005298140834216357
HR,2016,Y15,11,19449.0,0.0005655817779834438
HR,2017,Y15,11,19000.0,0.0005789473684210527
HR,2018,Y15,8,18607.0,0.0004299457193529317
HR,2019,Y15,8,18388.0,0.00043506634761801175
HR,2020,Y15,10,19234.0,0.0005199126546740147
HR,2021,Y15,10,18368.0,0.0005444250871080139
HR,2022,Y15,5,18665.0,0.0002678810608090008
HR,2023,Y15,6,19471.0,0.00030815058291818603
HU,1960,Y15,169,70133.0,0.0024097072704718178
HU,1961,Y15,176,70327.0,0.002502595020404681
HU,1962,Y15,129,79891.0,0.0016147000287892253
HU,1963,Y15,151,83100.0,0.0018170878459687124
HU,1964,Y15,177,83160.0,0.0021284271284271283
HU,1965,Y15,171,86225.0,0.0019831835314583937
HU,1966,Y15,195,84706.0,0.002302080135999811
HU,1967,Y15,224,83392.0,0.002686108979278588
HU,1968,Y15,212,92609.0,0.0022891943547603366
HU,1969,Y15,244,99886.0,0.002442784774643093
HU,1970,Y15,299,94986.0,0.0031478323121302085
HU,1971,Y15,292,87371.0,0.003342070023234254
HU,1972,Y15,316,76029.0,0.004156308776914072
HU,1973,Y15,287,72818.0,0.003941333186849406
HU,1974,Y15,317,69506.0,0.004560757344689667
HU,1975,Y15,359,67964.0,0.005282208227885351
HU,1976,Y15,322,64496.0,0.004992557677995535
HU,1977,Y15,318,60034.0,0.005296998367591698
HU,1978,Y15,368,61352.0,0.0059981744686399795
HU,1979,Y15,352,61142.0,0.00575709005266429
HU,1980,Y15,343,62592.0,0.005479933537832311
HU,1981,Y15,346,64057.0,0.005401439343085065
HU,1982,Y15,372,69347.0,0.005364327223960662
HU,1983,Y15,394,72377.0,0.005443718308302361
HU,1984,Y15,371,71722.0,0.005172750341596721
HU,1985,Y15,394,71311.0,0.005525094305226403
HU,1986,Y15,372,70676.0,0.005263455769992643
HU,1987,Y15,336,71689.0,0.004686911520595908
HU,1988,Y15,297,73840.0,0.004022210184182015
HU,1989,Y15,329,87014.0,0.0037810007584986325
HU,1990,Y15,342,92526.0,0.0036962583490046043
HU,1991,Y15,344,86687.0,0.003968299745059813
